ID,分類1,分類2,名称,住所,電話,ＦＡＸ,経度,緯度
2326,避難所,岩美町,旧東小学校グラウンド,岩美町陸上33,,,134.3611527,35.60003912
2327,避難所,岩美町,岩美北小学校,岩美町浦富2128,857720266,857720267,134.3312275,35.58784374
2329,避難所,岩美町,旧田後小学校体育館,岩美町田後159,,,134.3120045,35.59064694
2328,避難所,岩美町,岩美中学校グラウンド,岩美町浦富707,857720121,857731633,134.3303015,35.57436843
2330,避難所,岩美町,旧網代小学校グラウンド,岩美町網代224,,,134.2960271,35.58629233
2331,避難所,岩美町,岩美西小学校グラウンド,岩美町大谷2343,857728200,,134.299385,35.57882323
2336,避難所,岩美町,岩美中学校,岩美町浦富707,857720121,857731633,134.3295514,35.57470232
2335,避難所,岩美町,旧小田小学校グラウンド,岩美町院内290-3,,,134.3409651,35.52974326
2332,避難所,岩美町,蒲生川河川防災ステーション,岩美町岩本,,,134.3127853,35.57104419
2336,避難所,岩美町,岩美中学校,岩美町浦富707,857720121,857731633,134.3295514,35.57470232
2338,避難所,岩美町,岩美南小学校体育館,岩美町新井419-2,857375222,857375223,134.335997,35.56247366
2340,避難所,岩美町,旧網代小学校体育館,岩美町網代224,857723564,,134.2964137,35.58659921
2337,避難所,岩美町,岩美西小学校,岩美町大谷2343,857728200,857728216,134.2990318,35.57838217
2341,避難所,岩美町,大岩交流センター,岩美町大谷2410,857720096,,134.3001265,35.57789551
2342,避難所,岩美町,一寸法師の館,岩美町蒲生1115-2,857760636,,134.3941714,35.52916873
2344,避難所,八頭町,中央中学校,八頭町郡家296,858720020,858721293,134.2524639,35.41016629
2343,避難所,八頭町,郡家老人福祉センター,八頭町宮谷254-1,858723566,,134.2554582,35.41820658
2345,避難所,八頭町,郡家西小学校,八頭町郡家541,858730031,,134.2500193,35.40585773
2346,避難所,八頭町,郡家西地区公民館,八頭町郡家559,858760336,,134.2488084,35.4069397
2348,避難所,八頭町,大江地区公民館,八頭町下野335-1,858738838,,134.2616614,35.34259241
2349,避難所,八頭町,済美コミュニティーセンター,八頭町船岡殿426,858720166,,134.2477715,35.37187423
2347,避難所,八頭町,大江小学校,八頭町下野331,858738151,858738161,134.2627594,35.34248912
2350,避難所,八頭町,船岡トレーニングセンター,八頭町坂田618,,,134.2427897,35.38788763
2351,避難所,八頭町,船岡公民館,八頭町船岡536,858720085,,134.2495819,35.39131138
2352,避難所,八頭町,船岡小学校,八頭町坂田11,858720151,,134.249307,35.3906626
2353,避難所,八頭町,隼小学校,八頭町見槻中160,858720005,,134.2689051,35.38745518
2354,避難所,八頭町,研修センターはやぶさ,八頭町見槻中76,,,134.2654815,35.38403872
2355,避難所,八頭町,八東公民館,八頭町才代１３１,858843001,,134.3187205,35.36430315
2356,避難所,八頭町,八東小学校,八頭町東327-5,858842027,,134.3244789,35.36185361
2357,避難所,八頭町,丹比小学校,八頭町北山211,858842004,,134.3540991,35.36248923
2358,避難所,八頭町,八東中学校,八頭町北山51,858842014,,134.3581428,35.36224435
2359,避難所,八頭町,八東若者体育館,八頭町富枝８,,,134.3611111,35.35833333
2360,避難所,八頭町,八東体育文化センター,八頭町富枝１０－１,858841176,,134.3585137,35.3617223
2361,避難所,八頭町,船岡保健センター,八頭町船岡殿159,858730670,,134.249929,35.3818256
2362,避難所,八頭町,八東保健センター,八頭町徳丸578,858841234,,134.3409872,35.36524358
2363,避難所,八頭町,鳥取県立八頭高等学校,八頭町久能寺725番地,858720022,858720113,134.244712,35.40445174
2365,避難所,若桜町,若桜町ふれあい広場,若桜町若桜７８４,,,134.3999365,35.34663536
2369,避難所,若桜町,若桜小学校,若桜町若桜501,858821221,858821072,134.3955558,35.34388846
2371,避難所,若桜町,高野隣保館,若桜町高野113-1,858821602,858821602,134.3784391,35.35619899
2370,避難所,若桜町,地域福祉センター,若桜町若桜1247-1,858820254,858821204,134.392787,35.3477841
2371,避難所,若桜町,高野隣保館,若桜町高野113-1,858821602,858821602,134.3784391,35.35619899
2372,避難所,若桜町,中之島公園,若桜町若桜991-1,,,134.4019453,35.3441705
2373,避難所,若桜町,若桜中学校,若桜町浅井２８９,858820104,858821060,134.4047223,35.33583322
2374,避難所,若桜町,旧池田小学校,若桜町中原３２６,858830821,858830124,134.4413532,35.29303227
2375,避難所,若桜町,若桜町公民館池田分館,若桜町中原359-1,858830540,,134.4436187,35.29332094
2376,避難所,若桜町,若桜保育所中原分所,若桜町中原373-1,858830425,858830425,134.4450497,35.2926303
2377,避難所,智頭町,勤労者体育館,智頭町智頭１０６８番地６,,,134.2377778,35.265
2378,避難所,智頭町,あたご保育園,智頭町智頭1528-3,858752123,,134.2277767,35.26639323
2379,避難所,智頭町,智頭町総合センター,智頭町智頭2076-2,858751313,,134.2266668,35.26493311
2380,避難所,智頭町,ひまわり会館,智頭町智頭1795-1,858753886,,134.2266668,35.26805218
2382,避難所,智頭町,（旧）山形保育園,智頭町郷原263-1,858750306,,134.276667,35.26500064
2384,避難所,智頭町,（旧）那岐保育園,智頭町大背214-1,858780533,,134.2041892,35.21165591
2381,避難所,智頭町,（旧）山郷保育園,智頭町中原99-1,858750145,,134.2889845,35.23293554
2385,避難所,智頭町,智頭町民運動場,智頭町智頭７２８番地５,,,134.2326894,35.26749055
2388,避難所,智頭町,（旧）芦津保育園,智頭町芦津45,,,134.2994454,35.29305372
2386,避難所,智頭町,智頭中学校,智頭町智頭688番地,858750210,858750670,134.2363849,35.26555727
2390,避難所,湯梨浜町,ハワイアロハホール,湯梨浜町長瀬584,858355678,858355051,133.8654572,35.48733639
2389,避難所,智頭町,（旧）那岐小学校,智頭町大背205,858780305,858780305,134.2050025,35.21166457
2383,避難所,智頭町,智頭町民体育館,智頭町郷原131-2,858753031,,134.2775029,35.26527963
2390,避難所,湯梨浜町,ハワイアロハホール,湯梨浜町長瀬584,858355678,858355051,133.8654572,35.48733639
2392,避難所,湯梨浜町,北溟中学校,湯梨浜町田後745,858352731,858354519,133.8547493,35.48599304
2391,避難所,湯梨浜町,羽合西コミュニティー施設,湯梨浜町はわい長瀬1350,858352044,858354867,133.8696996,35.49391604
2394,避難所,湯梨浜町,泊小学校,湯梨浜町泊280,858342692,858342693,133.9452814,35.51250414
2393,避難所,湯梨浜町,羽合東小学校,湯梨浜町光吉１０７－１,858352112,858354905,133.8785407,35.49172812
2396,避難所,湯梨浜町,泊野球場,湯梨浜町泊７７,,,133.9469444,35.51138889
2395,避難所,湯梨浜町,泊小学校体育館,湯梨浜町泊280,858342692,858342693,133.9457336,35.51207146
2398,避難所,湯梨浜町,とまりグラウンドゴルフのふる里公園クラブハウス,湯梨浜町泊1313,,,133.9454505,35.51630101
2397,避難所,湯梨浜町,あさひ保育所,湯梨浜町泊1175-7,858342136,,133.9437854,35.51424504
2400,避難所,湯梨浜町,活性化センターはまなす,湯梨浜町園2286-1,858343555,858343555,133.9290066,35.50888832
2400,避難所,湯梨浜町,活性化センターはまなす,湯梨浜町園2286-1,858343555,858343555,133.9290066,35.50888832
2402,避難所,湯梨浜町,桜コミュニティー施設,湯梨浜町松崎619,,,133.904061,35.47659993
2401,避難所,湯梨浜町,わかば保育所,湯梨浜町宇谷606-1,858342126,,133.9201965,35.50427327
2403,避難所,湯梨浜町,東郷中学校,湯梨浜町久見110,858320456,,133.9100675,35.46471957
2404,避難所,湯梨浜町,花見コミュニティー施設,湯梨浜町門田4,,,133.8789161,35.46587948
2405,避難所,湯梨浜町,羽衣会館,湯梨浜町長和田506,858320224,,133.8801618,35.46522187
2407,避難所,湯梨浜町,東郷小学校,湯梨浜町小鹿谷820,858486700,858322566,133.9026978,35.46219459
2408,避難所,三朝町,総合文化ホール,三朝町大瀬999-2,858433512,,133.8618308,35.40861604
2406,避難所,湯梨浜町,松崎幼稚園,湯梨浜町中興寺192-1,858320510,,133.905829,35.47194122
2409,避難所,三朝町,西小学校（屋外部分）,三朝町大瀬1110,858430001,,133.8610606,35.40662388
2411,避難所,三朝町,町営三朝球場,三朝町本泉685,,,133.8643633,35.40482209
2412,避難所,三朝町,町営美の田テニス場,三朝町本泉685,,,133.8651014,35.40539903
2410,避難所,三朝町,三朝中学校体育館,三朝町本泉425,858431397,,133.8610045,35.40438899
2416,避難所,北栄町,北条小学校,北栄町国坂680,858362063,,133.8263972,35.48133909
2414,避難所,三朝町,三朝町総合スポーツセンター,三朝町山田214-1,858432266,,133.887022,35.41381538
2415,避難所,三朝町,ブランナールみささ,三朝町三朝388-1,858432211,,133.8962838,35.41077842
2417,避難所,北栄町,北条中学校,北栄町土下100-1,858364800,858364995,133.8241498,35.4785746
2418,避難所,北栄町,大栄中学校体育館,北栄町由良宿340,858372024,,133.7546022,35.48799066
2420,避難所,北栄町,お台場公園,北栄町由良宿1458-16,0858-37-4888,,133.7603532,35.49906925
2421,避難所,北栄町,レークサイド大栄,北栄町西高尾1677,0858-57-2323,,133.6995216,35.44106611
2420,避難所,北栄町,お台場公園,北栄町由良宿1458-16,0858-37-4888,,133.7603532,35.49906925
2425,避難所,北栄町,大栄野球場,北栄町由良宿370,0858-37-3111,,133.7557253,35.48818943
2424,避難所,北栄町,勤労者体育センター,北栄町由良宿223-2,0858-37-3111,,133.7563889,35.48805556
2429,避難所,琴浦町,八橋小学校体育館,琴浦町八橋705,858522950,858532657,133.6757292,35.50134104
2428,避難所,琴浦町,琴浦町生涯学習センター,琴浦町徳万266-5,858521111,858521122,133.6946772,35.49965028
2422,避難所,北栄町,北条野球場,北栄町国坂385-5,0858-36-4311,,133.8261111,35.48916667
2426,避難所,北栄町,大栄運動場,北栄町由良宿215,0858-37-3111,,133.7531393,35.48841271
2430,避難所,琴浦町,浦安小学校体育館,琴浦町下伊勢504-1,858522404,858532261,133.6990162,35.4910564
2423,避難所,北栄町,北条体育館,北栄町土下112,858364311,,133.8221107,35.4788167
2430,避難所,琴浦町,浦安小学校体育館,琴浦町下伊勢504-1,858522404,858532261,133.6990162,35.4910564
2431,避難所,琴浦町,東伯小学校体育館,琴浦町釛529,858523016,858495020,133.6963505,35.47122672
2432,避難所,琴浦町,古布庄小学校体育館,琴浦町古長217,858572001,,133.6656827,35.42792285
2433,避難所,琴浦町,琴浦町立赤碕小学校,琴浦町赤碕２６４番地２,858550506,858550508,133.6461111,35.51277778
2435,避難所,琴浦町,安田小学校体育館,琴浦町箆津318,858550201,858550246,133.6160256,35.51210101
2436,避難所,琴浦町,以西小学校体育館,琴浦町宮木239,858557030,858557386,133.6310846,35.46597432
2434,避難所,琴浦町,琴浦町立成美小学校,琴浦町佐崎１２番地１,858550601,858550799,133.6238443,35.49935312
2437,避難所,琴浦町,東伯中学校体育館,琴浦町徳万236,858522326,858522999,133.6944804,35.49643079
2438,避難所,琴浦町,赤碕中学校体育館,琴浦町赤碕264,858550506,858550508,133.6490387,35.51306985
2440,避難所,琴浦町,聖郷運動広場,琴浦町釛,,,133.6955571,35.47064102
2440,避難所,琴浦町,聖郷運動広場,琴浦町釛,,,133.6955571,35.47064102
2441,避難所,琴浦町,赤碕総合運動公園,琴浦町松谷,,,133.6475472,35.49565342
2442,避難所,南部町,天津運動公園,南部町福成743,,,133.344024,35.37958131
2444,避難所,南部町,ふるさと交流センター グラウンド,南部町福成1455,,,133.3327581,35.36973772
2443,避難所,南部町,東西町コミュニティーセンター,南部町境1569,859664522,859664522,133.3413409,35.3803579
2445,避難所,南部町,ふるさと交流センター,南部町福成1455,859664095,859664095,133.3329118,35.37062088
2447,避難所,南部町,おおくに田園スクエア,南部町原868-4,859665266,,133.321446,35.34984896
2446,避難所,南部町,おおくに田園スクエアグラウンド,南部町原868-4,,,133.321809,35.35039884
2448,避難所,南部町,つくし保育園,南部町阿賀938,859662143,859662143,133.3307925,35.36132702
2449,避難所,南部町,ひまわり保育園,南部町市山746-1,859642824,859642824,133.3760285,35.35749737
2450,避難所,南部町,会見農村環境改善センター,南部町市山1083-1,859642044,,133.3743336,35.36020153
2451,避難所,南部町,西伯小学校,南部町法勝寺336,859662215,,133.3278827,35.34277285
2452,避難所,南部町,会見小学校グラウンド,南部町宮前568,,,133.3697309,35.36351332
2453,避難所,南部町,会見小学校,南部町宮前５６８番地,859642016,859483008,133.369444,35.36388928
2456,避難所,南部町,法勝寺中学校,南部町馬場630-1,859662009,859664051,133.3235164,35.33645345
2454,避難所,南部町,会見第二小学校,南部町池野451-1,859642415,,133.414266,35.34404863
2455,避難所,南部町,法勝寺中学校グラウンド,南部町馬場630-1,,,133.3242423,35.33696741
2457,避難所,南部町,南部中学校グラウンド,南部町天萬583,,,133.3639893,35.37184948
2460,避難所,南部町,上長田地区公民館,南部町上中谷2397-5,859663517,,133.32505,35.29711332
2459,避難所,南部町,東長田山村広場,南部町中97,,,133.3513889,35.30528173
2460,避難所,南部町,上長田地区公民館,南部町上中谷2397-5,859663517,,133.32505,35.29711332
2462,避難所,南部町,農業者トレーニングセンター,南部町天萬526,859642697,,133.3622614,35.37032558
2461,避難所,南部町,レークサイドアリーナ,南部町下中谷965-5,859663186,,133.3249508,35.3030804
2464,避難所,南部町,総合福祉センター「いこい荘」,南部町浅井938,859643511,859643513,133.369877,35.36168052
2463,避難所,南部町,総合福祉センター「しあわせ」,南部町法勝寺331-1,859662900,859662901,133.3261109,35.34222186
2465,避難所,南部町,南部町老人福祉施設「ゆうらく」,南部町落合４８０番地,859662253,859662282,133.3322222,35.33555556
2466,避難所,南部町,健康管理センター「すこやか」,南部町倭482,859665522,859665523,133.3252027,35.34839221
2468,避難所,南部町,南部町民運動場,南部町浅井７２番地,,,133.3697222,35.36083333
2467,避難所,南部町,南部町民野球場,南部町浅井９２７番地,,,133.3705556,35.36055556
2469,避難所,南部町,西伯カントリーパーク,南部町能竹397-1,859665008,,133.3357531,35.31527657
2470,避難所,南部町,南部町民おおくにコミュニティー運動施設,南部町原８５６番地１,,,133.3219444,35.34972222
2472,避難所,伯耆町,岸本B&G海洋センター,伯耆町大原1006-3,859683775,859684758,133.4588944,35.38278198
2473,避難所,伯耆町,総合スポーツ公園,伯耆町大原1006,859683775,859684758,133.4588724,35.38384582
2474,避難所,伯耆町,八郷小学校体育館,伯耆町真野971,859682028,,133.4407676,35.38085585
